Timestamp,actual_load,forecast_load,error,error_percent
2024-06-22 18:15:00,1530.55785,1531.4456,-0.8877066406250833,0.0579988950189033
2024-06-22 18:30:00,1377.839041,1378.9729,-1.133859390625048,0.08229258693396597
2024-06-22 18:45:00,1544.951887,1544.402,0.5499094609374424,0.03559395380300555
2024-06-22 19:00:00,1589.374661,1589.3875,-0.012790171874939915,0.0008047298216578222
2024-06-22 19:15:00,1385.719216,1385.4403,0.27890838281246033,0.020127337457118755
2024-06-22 19:30:00,1520.807368,1520.4459,0.36144514843749675,0.02376666210611736
2024-06-22 19:45:00,1350.181385,1350.4159,-0.23450855468740883,0.017368670409228668
2024-06-22 20:00:00,1593.455435,1593.524,-0.06861285156242047,0.004305915939369868
2024-06-22 20:15:00,1179.059898,1178.0117,1.0481792499999756,0.08889957599083534
2024-06-22 20:30:00,1567.864714,1567.1859,0.678800914062549,0.04329461005157547
2024-06-22 20:45:00,1439.561153,1440.0095,-0.44836848437489607,0.03114619225730774
2024-06-22 21:00:00,1354.401851,1355.1802,-0.7783247812499212,0.05746631110074592
2024-06-22 21:15:00,1286.088261,1285.7924,0.2959026015626023,0.0230079544721544
2024-06-22 21:30:00,1337.854801,1336.4963,1.3584631093749522,0.10154039947829527
2024-06-22 21:45:00,1917.784751,1916.1115,1.6733008046874147,0.0872517525136696
2024-06-22 22:00:00,1424.46518,1425.7163,-1.2511285937500816,0.08783146203335639
2024-06-22 22:15:00,1480.539327,1479.6243,0.9150594218749575,0.06180581664987799
2024-06-22 22:30:00,1499.625697,1499.8022,-0.17654909375005445,0.011772877332206349
2024-06-22 22:45:00,1567.668871,1568.3983,-0.729444429687419,0.046530516946612185
2024-06-22 23:00:00,1469.524609,1470.8346,-1.309985726562445,0.08914350386101258
2024-06-22 23:15:00,1536.715435,1537.3363,-0.6208687109374296,0.040402321522685136
2024-06-22 23:30:00,1726.438568,1726.2422,0.19638050000003204,0.011374890693477142
2024-06-22 23:45:00,1638.551939,1639.3898,-0.8378315078125524,0.05113243516246893
